w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate
480157602001016,290718001003056,1,0,1,0,0,1,0,1,0,0,20160228
480157602001016,290718001004041,1,0,1,0,0,1,0,1,0,0,20160228
480157602001016,361031457013004,1,0,1,0,0,1,0,1,0,0,20160228
480157602001016,361031457014010,1,0,1,0,0,1,0,1,0,0,20160228
480157602001016,361031457014011,1,0,1,0,0,1,0,1,0,0,20160228
480157602001018,361031457011004,1,1,0,0,0,1,0,1,0,0,20160228
480157602002050,361031457012017,1,0,0,1,0,0,1,0,0,1,20160228
480157602002050,361031457014006,1,1,0,0,0,1,0,0,0,1,20160228
480157602002099,361031458033017,1,1,0,0,0,0,1,0,1,0,20160228
480157602003026,361031457011020,1,0,1,0,0,1,0,1,0,0,20160228
480157602004035,361031457013004,1,0,1,0,0,1,0,0,1,0,20160228
480157602004041,361031458033000,1,0,1,0,0,1,0,0,0,1,20160228
480157602004060,361031457013000,1,0,1,0,1,0,0,0,0,1,20160228
480157602004069,361031457012000,1,1,0,0,0,1,0,1,0,0,20160228
480157603001072,210279601001014,1,0,0,1,0,0,1,0,1,0,20160228
480157603001072,210279601003035,1,0,1,0,1,0,0,0,0,1,20160228
480157603003008,210279601002035,1,0,1,0,0,1,0,1,0,0,20160228
480157603003008,210279601004007,1,1,0,0,0,0,1,1,0,0,20160228
480157603003114,210279602001012,1,0,0,1,0,0,1,0,0,1,20160228
480157604001041,390490106022015,1,0,0,1,0,1,0,1,0,0,20160228
480157604001168,390490106022011,1,0,1,0,0,1,0,0,1,0,20160228
480157604002021,390490106021000,1,0,1,0,0,0,1,0,1,0,20160228
480157604002021,390490106023024,1,0,0,1,0,1,0,0,0,1,20160228
480157604002022,390490106021002,1,0,0,1,1,0,0,1,0,0,20160228
480157604003040,390490106012009,1,0,0,1,1,0,0,0,1,0,20160228
480157604003080,390490106012010,1,1,0,0,0,1,0,0,0,1,20160228
480157604003124,390490106012024,1,0,0,1,0,1,0,0,1,0,20160228
480157604003163,390490106021000,1,1,0,0,0,1,0,1,0,0,20160228
480157604003163,390490106021010,1,0,1,0,1,0,0,1,0,0,20160228
480157604003163,390490106022001,1,0,1,0,0,1,0,1,0,0,20160228
480157604003163,390490106022030,1,0,1,0,1,0,0,1,0,0,20160228
480179501001025,350079507004010,1,0,1,0,0,0,1,0,0,1,20160228
480179501001025,350410004022122,1,0,1,0,0,0,1,0,1,0,20160228
480179501001026,350079507004084,1,1,0,0,1,0,0,0,0,1,20160228
480179501001026,350090002011016,1,0,1,0,0,1,0,0,0,1,20160228
480179501001026,350090002014011,1,0,1,0,0,1,0,0,0,1,20160228
480179501001026,350090005001016,1,0,1,0,0,0,1,0,0,1,20160228
480179501001027,350090003014000,1,0,1,0,0,1,0,1,0,0,20160228
480179501001053,350090003011014,1,0,1,0,0,1,0,1,0,0,20160228
480179501001053,350090003015009,1,0,1,0,0,1,0,1,0,0,20160228
480179501001057,350090002023019,1,0,1,0,0,1,0,0,1,0,20160228
480179501001060,350090002014011,1,0,0,1,0,1,0,0,0,1,20160228
480179501001066,350090002013018,1,0,1,0,0,1,0,0,0,1,20160228
480179501001066,350090002021012,1,0,0,1,0,0,1,0,0,1,20160228
480179501001066,350090003042001,1,1,0,0,1,0,0,0,0,1,20160228
480179501001066,350090003043019,1,1,0,0,1,0,0,0,0,1,20160228
480179501001066,350090006011150,1,0,1,0,1,0,0,1,0,0,20160228
480179501001066,350119601002369,1,0,1,0,1,0,0,0,0,1,20160228
480179501001066,350410002001038,1,0,0,1,1,0,0,0,0,1,20160228
480179501001071,350090002022018,1,1,0,0,1,0,0,1,0,0,20160228
480179501001071,350090004002048,1,1,0,0,1,0,0,0,0,1,20160228
480179501001072,350079507005225,1,0,1,0,1,0,0,0,0,1,20160228
480179501002000,350090004002057,1,0,1,0,1,0,0,0,1,0,20160228
480179501002003,350090003042000,1,0,1,0,0,1,0,0,0,1,20160228
480179501002003,350090003042001,1,0,1,0,0,0,1,0,0,1,20160228
480179501002003,350090004003002,1,1,0,0,1,0,0,0,0,1,20160228
480179501002003,350410002003049,1,0,0,1,1,0,0,0,0,1,20160228
480179501002006,350410003002045,1,0,1,0,1,0,0,0,0,1,20160228
480179501002007,350090003013006,1,0,1,0,0,1,0,0,1,0,20160228
480179501002010,350079507003873,1,1,0,0,1,0,0,0,0,1,20160228
480179501002010,350090003014024,1,0,1,0,0,1,0,0,1,0,20160228
480179501002010,350119601002373,1,0,1,0,1,0,0,0,0,1,20160228
480179501002010,350410004021298,1,0,1,0,0,0,1,0,1,0,20160228
480179501002027,350090003044001,1,0,1,0,0,0,1,0,0,1,20160228
480179501002055,350150004023012,1,0,0,1,0,1,0,0,0,1,20160228
480179501002061,350079507003515,1,1,0,0,0,0,1,0,1,0,20160228
480179501002061,350079507005048,1,0,0,1,0,0,1,0,1,0,20160228
480179501002061,350090002011014,1,0,1,0,0,1,0,0,1,0,20160228
480179501002061,350090002022009,1,1,0,0,1,0,0,1,0,0,20160228
480179501002061,350090003011023,1,0,1,0,0,0,1,1,0,0,20160228
480179501002061,350090003011027,1,0,1,0,0,0,1,1,0,0,20160228
480179501002061,350090003012001,1,0,1,0,0,0,1,1,0,0,20160228
480179501002061,350090003014019,1,0,1,0,0,1,0,1,0,0,20160228
480179501002061,350090004002058,1,0,1,0,1,0,0,1,0,0,20160228
480179501002061,350090004002059,1,0,1,0,1,0,0,1,0,0,20160228
480179501002061,350090004004019,1,0,1,0,1,0,0,1,0,0,20160228
480179501002061,350090006023009,1,0,1,0,0,1,0,1,0,0,20160228
480179501002061,350090006031051,1,0,1,0,0,1,0,1,0,0,20160228
480179501002061,350150002001041,1,0,1,0,0,0,1,0,1,0,20160228
480179501002061,350150002003076,1,1,0,0,1,0,0,1,0,0,20160228
480179501002061,350410004013034,1,0,1,0,0,0,1,0,1,0,20160228
480179501002061,350410004022089,1,0,1,0,0,0,1,0,1,0,20160228
480179501002110,350090006031069,1,0,1,0,1,0,0,1,0,0,20160228
480179501003010,350090002023015,1,1,0,0,1,0,0,0,0,1,20160228
480179501003029,350079507001268,1,1,0,0,0,1,0,0,0,1,20160228
480179501003029,350090002011000,1,0,1,0,0,1,0,0,0,1,20160228
480179501003029,350090003032018,1,0,0,1,0,0,1,0,0,1,20160228
480179501003029,350090006033047,1,0,0,1,0,1,0,0,0,1,20160228
480179501003032,350090003031010,1,0,1,0,0,1,0,0,0,1,20160228
480179501003032,350090003032018,1,0,1,0,0,0,1,0,0,1,20160228
480179501003041,350079507003367,1,0,0,1,1,0,0,0,0,1,20160228
480179501003041,350090002011000,1,0,1,0,0,1,0,0,0,1,20160228
480179501003041,350090002011016,1,0,1,0,0,1,0,0,0,1,20160228
480179501003041,350090002012011,1,0,0,1,0,1,0,0,0,1,20160228
480179501003041,350090002014004,1,0,1,0,0,1,0,0,0,1,20160228
480179501003041,350090002024032,1,0,0,1,0,0,1,0,0,1,20160228
480179501003041,350090002024035,1,0,1,0,0,0,1,0,0,1,20160228
480179501003041,350090003031004,1,1,0,0,1,0,0,0,0,1,20160228
480179501003041,350090003032000,1,1,0,0,1,0,0,0,0,1,20160228
480179501003041,350090003041010,1,0,1,0,0,1,0,0,0,1,20160228
480179501003041,350090005001001,1,0,1,0,0,0,1,0,0,1,20160228
480179501003041,350090006023009,1,0,0,1,0,1,0,0,0,1,20160228
480179501003041,350119601001001,1,0,1,0,0,0,1,0,0,1,20160228
480179501003041,350119601001069,1,0,1,0,1,0,0,0,0,1,20160228
480179501003041,350119601001079,1,0,1,0,0,0,1,0,0,1,20160228
480179501003041,350119601002371,1,0,1,0,1,0,0,0,0,1,20160228
480179501003041,350119601002416,1,0,1,0,1,0,0,0,0,1,20160228
480179501003041,350410002001001,1,0,0,1,1,0,0,0,0,1,20160228
480179501003044,350090002023012,1,1,0,0,1,0,0,1,0,0,20160228
480179501003046,350090003031022,1,0,1,0,0,1,0,0,0,1,20160228
480179501003046,350090005002044,1,0,1,0,0,0,1,0,0,1,20160228
480179501003046,350090006022401,1,0,0,1,0,1,0,0,0,1,20160228
480179501003046,350410001003047,1,0,1,0,1,0,0,0,0,1,20160228
480179501004001,060375505001010,1,0,0,1,1,0,0,1,0,0,20160228
480179501004002,350090002014011,1,1,0,0,1,0,0,0,1,0,20160228
480179501004008,350090002011000,1,0,1,0,0,1,0,0,0,1,20160228
480179501004008,350090002014010,1,0,1,0,0,1,0,0,0,1,20160228
480179501004008,350090003041014,1,0,1,0,0,1,0,0,0,1,20160228
480179501004008,350090003044001,1,0,1,0,0,1,0,0,0,1,20160228
480179501004009,350090003014028,1,0,1,0,0,1,0,1,0,0,20160228
480179501004012,350090002024029,1,1,0,0,0,1,0,0,0,1,20160228
480179501005146,350090002021014,1,0,1,0,0,1,0,0,0,1,20160228
480179501005146,350090005001016,1,0,1,0,0,1,0,1,0,0,20160228
480179501005146,350090006022366,1,0,1,0,0,1,0,1,0,0,20160228
480179501006156,350090003015007,1,0,1,0,0,1,0,1,0,0,20160228
480179501006158,350079507002133,1,0,0,1,0,0,1,1,0,0,20160228
480179501006242,350090004002045,1,0,1,0,1,0,0,1,0,0,20160228
480179501006930,350150002004009,1,1,0,0,1,0,0,1,0,0,20160228
480190003001027,350280001002015,1,0,1,0,0,1,0,1,0,0,20160228
480190003002087,350280002003004,1,1,0,0,0,0,1,0,1,0,20160228
480219501001018,390510401003019,1,0,0,1,1,0,0,1,0,0,20160228
480219501001045,390510407002074,1,0,0,1,0,1,0,0,1,0,20160228
480219501001055,390510405001084,1,1,0,0,0,1,0,0,1,0,20160228
480219501002039,390510402003017,1,0,0,1,1,0,0,1,0,0,20160228
480219501004007,390510401001035,1,1,0,0,1,0,0,0,1,0,20160228
480219501005000,390510402003087,1,1,0,0,0,1,0,1,0,0,20160228
480219504002041,221059532001013,1,0,0,1,1,0,0,0,0,1,20160228
480219504003053,260639501002021,1,1,0,0,0,1,0,1,0,0,20160228
480219504003053,260639501002027,1,0,1,0,0,1,0,0,0,1,20160228
480219504003053,260639501002034,1,0,1,0,0,1,0,0,0,1,20160228
480219504003053,260639501002040,1,1,0,0,0,1,0,0,1,0,20160228
480219504003053,260639502001066,1,0,0,1,1,0,0,0,1,0,20160228
480219504003053,260639502001140,1,0,0,1,0,1,0,0,1,0,20160228
480219504003053,260639506002003,1,0,0,1,0,0,1,1,0,0,20160228
480219504004042,260639501001008,1,0,0,1,1,0,0,0,0,1,20160228
480219504005063,260639502001042,1,0,1,0,1,0,0,1,0,0,20160228
480219505011029,470370101032023,1,1,0,0,0,1,0,1,0,0,20160228
480219505021089,470370101042021,1,0,0,1,1,0,0,0,1,0,20160228
480219505021115,470370101041018,1,0,1,0,1,0,0,1,0,0,20160228
480219505022053,470370101041005,1,1,0,0,0,1,0,1,0,0,20160228
480219506001072,470059633001009,1,0,1,0,0,0,1,1,0,0,20160228
480219506001127,470059630002146,1,0,1,0,0,1,0,0,0,1,20160228
480219506001202,470059633002050,1,0,1,0,0,0,1,0,1,0,20160228
480219507001042,220510201022018,1,0,0,1,1,0,0,0,0,1,20160228
480219507001042,470459640003014,1,0,0,1,1,0,0,0,0,1,20160228
480219507003044,220510202012008,1,0,0,1,1,0,0,0,0,1,20160228
480239503001086,400151617001249,1,0,1,0,1,0,0,1,0,0,20160228
480239503001393,400151617002054,1,0,1,0,0,1,0,0,1,0,20160228
480239503002003,516105003002002,1,0,1,0,1,0,0,0,0,1,20160228
480239503003001,401091060001003,1,1,0,0,1,0,0,0,0,1,20160228
480239503003018,516105001001016,1,0,1,0,0,0,1,1,0,0,20160228
480239503003050,401091064011024,1,0,1,0,1,0,0,1,0,0,20160228
480239503004000,401091060002021,1,0,1,0,1,0,0,1,0,0,20160228
480239503004064,401091060002039,1,0,0,1,1,0,0,0,0,1,20160228
480259501002140,280070601002139,1,1,0,0,1,0,0,0,0,1,20160228
480270203001029,400055876001101,1,0,1,0,0,0,1,0,1,0,20160228
480270204011017,280279501001127,1,0,0,1,0,1,0,0,0,1,20160228
480270204011027,280279501001119,1,1,0,0,0,0,1,0,1,0,20160228
480270204011027,280279501001154,1,1,0,0,0,0,1,0,1,0,20160228
480270204011027,470370101042000,1,0,1,0,0,0,1,0,1,0,20160228
480270204011027,470370101042017,1,0,1,0,0,0,1,0,1,0,20160228
480270204011030,280279501004124,1,0,1,0,1,0,0,1,0,0,20160228
480270204011043,280279501003249,1,0,1,0,0,1,0,1,0,0,20160228
480270204011043,470370101032004,1,0,1,0,0,1,0,0,1,0,20160228
480270204011043,470370101041018,1,0,1,0,0,1,0,0,1,0,20160228
480270204011044,260590502001083,1,0,0,1,0,1,0,0,1,0,20160228
480270204011044,280279501001044,1,0,0,1,0,0,1,0,1,0,20160228
480270204011045,280279501001137,1,0,1,0,1,0,0,0,1,0,20160228
480270204011047,260590502002086,1,0,0,1,0,1,0,0,1,0,20160228
480270204011047,280279501002005,1,1,0,0,0,1,0,0,1,0,20160228
480270204011047,470370101041018,1,0,1,0,0,0,1,0,1,0,20160228
480270204011047,470370101042019,2,0,2,0,0,1,1,0,2,0,20160228
480270204011047,490559791002774,1,0,1,0,0,0,1,0,1,0,20160228
480270204011059,280279501002005,1,0,1,0,0,0,1,0,1,0,20160228
480270204012033,490351128151020,1,1,0,0,0,1,0,0,0,1,20160228
480270204021066,280279501003371,1,0,1,0,0,0,1,0,0,1,20160228
480270204021077,490559791002746,1,0,0,1,0,0,1,0,1,0,20160228
480270204021097,280279501001214,1,1,0,0,0,1,0,1,0,0,20160228
480270206001001,400039560002004,1,1,0,0,1,0,0,1,0,0,20160228
480270206001003,400039557001157,1,0,1,0,1,0,0,1,0,0,20160228
480270206002002,400039556002239,1,1,0,0,1,0,0,0,0,1,20160228
480270207011008,280350107002069,1,1,0,0,1,0,0,0,0,1,20160228
480270207011047,280350107003010,1,1,0,0,1,0,0,0,0,1,20160228
480270207012001,280350003001000,1,1,0,0,1,0,0,0,0,1,20160228
480270207021000,060330010006027,1,0,0,1,1,0,0,1,0,0,20160228
480270207021012,060330008011043,1,0,0,1,1,0,0,1,0,0,20160228
480270207021012,060330010005000,1,0,0,1,1,0,0,1,0,0,20160228
480270207021012,370710301012023,1,0,0,1,1,0,0,0,1,0,20160228
480270207021020,060330008012005,1,0,0,1,1,0,0,1,0,0,20160228
480270207021023,370710301021000,1,0,1,0,0,1,0,0,0,1,20160228
480270207021023,370710301021016,1,1,0,0,0,1,0,0,0,1,20160228
480270207021058,370710301021010,1,0,1,0,0,0,1,0,0,1,20160228
480270207022012,370710301012024,1,0,1,0,0,0,1,0,1,0,20160228
480270207022015,370710301013034,1,0,1,0,0,1,0,0,0,1,20160228
480270207022064,050070201024002,1,0,1,0,1,0,0,0,0,1,20160228
480270207022064,220330032013003,1,0,0,1,1,0,0,0,0,1,20160228
480270207022064,370710301012000,1,0,1,0,1,0,0,0,0,1,20160228
480270207022064,370710301021016,1,0,1,0,0,0,1,0,0,1,20160228
480270207022064,370710301021023,1,0,0,1,1,0,0,0,0,1,20160228
480270209001004,370459501012025,1,0,1,0,1,0,0,1,0,0,20160228
480270209001019,370459501014041,1,0,0,1,0,1,0,0,1,0,20160228
480270209002026,370459501011008,1,0,1,0,0,1,0,0,0,1,20160228
480270209002026,370459501012051,1,0,1,0,0,1,0,0,0,1,20160228
480270210001000,220550002001096,1,1,0,0,1,0,0,0,0,1,20160228
480270210001007,170190002002055,1,1,0,0,0,1,0,0,0,1,20160228
480270210001007,220550002001022,1,1,0,0,1,0,0,0,0,1,20160228
480270210001007,360470001003003,1,0,0,1,0,1,0,0,0,1,20160228
480270210002007,360470001002000,1,0,0,1,1,0,0,0,0,1,20160228
480270210002018,170190003021025,1,1,0,0,0,1,0,0,0,1,20160228
480270210003002,360470003015006,1,0,1,0,0,1,0,1,0,0,20160228
480270210004002,170190003012007,1,1,0,0,0,1,0,0,0,1,20160228
480270210004002,360470001002001,1,0,0,1,0,1,0,1,0,0,20160228
480270210004005,360470001001014,1,0,0,1,1,0,0,0,0,1,20160228
480270210004018,220550001002013,1,0,1,0,1,0,0,0,0,1,20160228
480270210004019,220550001001020,1,1,0,0,1,0,0,0,0,1,20160228
480270210006025,360470001001014,1,0,0,1,0,1,0,1,0,0,20160228
480270210006025,360470001004001,1,0,0,1,1,0,0,1,0,0,20160228
480270211005000,220730001002011,1,1,0,0,1,0,0,0,1,0,20160228
480270211005032,370610901001009,1,1,0,0,0,1,0,0,0,1,20160228
480270213032001,400055876001084,1,1,0,0,1,0,0,0,1,0,20160228
480270213032001,400055876001241,1,1,0,0,1,0,0,0,0,1,20160228
480270213032001,400055876002051,1,1,0,0,1,0,0,0,0,1,20160228
480270217001002,350130001031006,1,1,0,0,1,0,0,0,0,1,20160228
480270217002042,490532717011006,1,0,1,0,1,0,0,1,0,0,20160228
480270217004002,350130001031012,1,1,0,0,1,0,0,0,0,1,20160228
480270218001113,360550002002021,1,0,0,1,0,1,0,1,0,0,20160228
480270218001113,360550018002006,1,0,1,0,1,0,0,1,0,0,20160228
480270218002016,060650427231005,1,0,0,1,1,0,0,1,0,0,20160228
480270218002016,060650432292005,1,0,0,1,1,0,0,1,0,0,20160228
480270218002016,060650432442035,1,0,0,1,1,0,0,1,0,0,20160228
480270218002016,360550002003006,1,1,0,0,1,0,0,0,0,1,20160228
480270218002068,360550018005004,1,0,0,1,1,0,0,0,1,0,20160228
480270219012014,400055876001241,1,0,1,0,1,0,0,0,0,1,20160228
480270219012014,400055878001038,1,0,0,1,0,1,0,1,0,0,20160228
480270219014008,160270212001005,1,0,0,1,0,1,0,1,0,0,20160228
480270219014015,160270205031052,1,0,0,1,0,1,0,1,0,0,20160228
480270219014015,160270205043030,1,0,0,1,0,1,0,1,0,0,20160228
480270219031026,220379514002006,1,0,0,1,0,1,0,1,0,0,20160228
480270220001066,390852001001010,1,0,0,1,0,0,1,0,1,0,20160228
480270220002001,390852001001007,1,1,0,0,0,1,0,0,1,0,20160228
480270220002001,518000758011053,1,1,0,0,1,0,0,0,0,1,20160228
480270220002001,518000758031044,1,1,0,0,1,0,0,0,0,1,20160228
480270220003005,390852001001007,1,1,0,0,0,1,0,1,0,0,20160228
480270220003009,390852001001005,1,0,1,0,0,0,1,0,0,1,20160228
480270221011023,290430201021060,1,1,0,0,0,1,0,0,0,1,20160228
480270221013009,290430201013001,1,0,1,0,0,1,0,0,0,1,20160228
480270222001003,340030061005002,1,0,1,0,0,0,1,0,1,0,20160228
480270222001003,340030061007001,1,1,0,0,0,0,1,0,1,0,20160228
480270222002000,120110702112018,1,0,0,1,1,0,0,0,1,0,20160228
480270222002004,220550001002053,1,0,1,0,1,0,0,0,0,1,20160228
480270222002004,340030061005001,1,0,1,0,0,0,1,0,1,0,20160228
480270222003002,050070201011046,1,0,1,0,0,1,0,0,0,1,20160228
480270222003002,120330001001041,1,0,1,0,0,1,0,1,0,0,20160228
480270222003002,340030061007000,1,0,1,0,0,1,0,1,0,0,20160228
480270222003006,050070201021000,1,0,1,0,0,1,0,0,0,1,20160228
480270222003006,120110702042002,1,0,0,1,1,0,0,0,1,0,20160228
480270222003006,340030061002001,1,1,0,0,1,0,0,0,0,1,20160228
480270222003006,340030061003000,1,1,0,0,1,0,0,0,0,1,20160228
480270223001020,400055876001241,1,0,1,0,1,0,0,0,0,1,20160228
480270223001046,400055876002051,1,0,1,0,1,0,0,0,0,1,20160228
480270223003004,400055876001241,1,0,1,0,1,0,0,0,0,1,20160228
480270223003004,400055876001324,1,1,0,0,1,0,0,0,0,1,20160228
480270223004002,400055876001202,1,0,0,1,0,0,1,0,1,0,20160228
480270223004007,400055878001059,1,1,0,0,0,1,0,1,0,0,20160228
480270223004011,400055876001185,1,1,0,0,0,1,0,0,1,0,20160228
480270223004019,120110403001002,1,0,1,0,0,1,0,0,1,0,20160228
480270224011019,290430201011007,1,0,1,0,0,1,0,0,1,0,20160228
480270224011019,360894901001015,1,0,1,0,0,1,0,0,1,0,20160228
480270224011019,360894901001020,1,0,1,0,0,1,0,0,1,0,20160228
480270224011019,360894901004004,1,0,1,0,0,1,0,0,1,0,20160228
480270224012000,050014801002200,1,0,0,1,0,1,0,0,1,0,20160228
480270224012030,290430201012009,1,0,1,0,1,0,0,0,0,1,20160228
480270224012030,290430201012102,1,0,1,0,0,1,0,0,0,1,20160228
480270224012033,060014401001027,1,0,0,1,0,1,0,0,0,1,20160228
480270224012033,290430201011027,1,1,0,0,1,0,0,0,0,1,20160228
480270224012033,290430201012022,1,0,1,0,0,0,1,0,1,0,20160228
480270224012034,060014403014003,1,0,0,1,0,1,0,0,0,1,20160228
480270224012037,060014403341013,1,0,0,1,0,1,0,0,0,1,20160228
480270224012037,290430201011030,1,0,1,0,1,0,0,0,0,1,20160228
480270224012040,060014403014006,1,0,0,1,0,1,0,0,0,1,20160228
480270225011005,420930501003083,1,0,1,0,1,0,0,1,0,0,20160228
480270225014012,420930501003138,1,0,1,0,0,0,1,0,0,1,20160228
480270225014012,420930502002051,1,1,0,0,0,0,1,1,0,0,20160228
480270225023004,420930501001011,1,0,1,0,0,1,0,0,1,0,20160228
480270225023004,420930501001049,1,0,0,1,0,1,0,0,1,0,20160228
480270225023004,420930501001097,1,0,0,1,0,0,1,0,1,0,20160228
480270225023004,420930501001099,1,0,0,1,1,0,0,0,1,0,20160228
480270225023012,420930501001065,1,0,0,1,0,1,0,0,0,1,20160228
480270225023012,420930501002045,1,0,1,0,1,0,0,0,0,1,20160228
480270226004002,440010301001013,1,1,0,0,0,1,0,0,1,0,20160228
480270228011016,471630412001058,1,1,0,0,0,0,1,0,0,1,20160228
480270228012011,080310015002005,1,1,0,0,1,0,0,0,0,1,20160228
480270228012011,471630412003038,1,1,0,0,1,0,0,0,0,1,20160228
480270228012015,080310016003022,1,1,0,0,1,0,0,0,0,1,20160228
480270229001003,370710301012015,1,0,1,0,0,1,0,0,1,0,20160228
480270229001004,370710301021003,1,0,1,0,0,1,0,0,1,0,20160228
480270229001005,370710301021021,1,0,1,0,0,1,0,0,0,1,20160228
480270229001006,010810402003003,1,1,0,0,1,0,0,0,0,1,20160228
480270229001006,220790101004002,1,0,1,0,0,1,0,0,0,1,20160228
480270229001006,370710301011004,1,1,0,0,0,1,0,0,0,1,20160228
480270229001006,370710301012015,1,1,0,0,0,1,0,0,1,0,20160228
480270229001006,370710301022066,1,1,0,0,1,0,0,0,0,1,20160228
480270229001006,400039556001338,1,0,1,0,0,1,0,0,0,1,20160228
480270229001032,261251200002046,1,1,0,0,1,0,0,0,0,1,20160228
480270229001035,370710302053038,1,0,1,0,0,1,0,1,0,0,20160228
480270229003003,370710301012006,1,1,0,0,0,1,0,0,1,0,20160228
480270229003003,370710301012009,1,0,0,1,1,0,0,0,0,1,20160228
480270230003003,360594067011018,1,0,1,0,0,0,1,1,0,0,20160228
480270230003008,360594067021004,1,1,0,0,0,1,0,0,1,0,20160228
480270230003008,360594067022005,1,0,1,0,1,0,0,0,1,0,20160228
480270230003008,360594067023001,1,0,1,0,1,0,0,0,0,1,20160228
480270230004000,360594067012007,1,0,0,1,0,1,0,1,0,0,20160228
480270230004000,360594067013001,1,0,1,0,1,0,0,0,0,1,20160228
480270230004000,360594067022022,1,0,0,1,0,1,0,0,0,1,20160228
480270231031001,401310501011093,1,0,1,0,0,0,1,0,0,1,20160228
480270231051003,420030705002006,1,1,0,0,1,0,0,1,0,0,20160228
480270231064007,130179601001125,1,1,0,0,0,1,0,0,0,1,20160228
480270231064007,250214221003001,1,0,0,1,1,0,0,0,0,1,20160228
480270231064007,400039557001246,1,1,0,0,1,0,0,0,0,1,20160228
480270231064007,517308112001026,1,0,1,0,1,0,0,0,0,1,20160228
480270231071000,420030705001009,1,0,0,1,0,1,0,0,0,1,20160228
480270231071006,420031115003008,1,1,0,0,0,0,1,1,0,0,20160228
480270231083008,420030703003002,1,1,0,0,1,0,0,0,0,1,20160228
480270231083008,420030703003003,1,0,1,0,0,0,1,0,0,1,20160228
480270232022000,130179601001226,1,0,1,0,0,0,1,0,0,1,20160228
480270232022002,080410011042005,1,0,1,0,0,1,0,1,0,0,20160228
480270232022006,080410011042005,1,0,1,0,0,1,0,1,0,0,20160228
480270232022007,130179604002001,1,0,1,0,0,1,0,1,0,0,20160228
480270232022007,280350005001018,1,1,0,0,0,1,0,1,0,0,20160228
480270232022015,280350107002055,1,1,0,0,0,1,0,1,0,0,20160228
480270232022029,320030047031005,1,0,1,0,0,0,1,0,1,0,20160228
480270232022034,280350107002061,1,1,0,0,0,1,0,1,0,0,20160228
480270232022070,130179601001062,1,0,1,0,0,0,1,0,1,0,20160228
480270232022070,130179601001068,1,1,0,0,0,1,0,0,0,1,20160228
480270232022070,130179601001128,1,0,0,1,0,1,0,0,0,1,20160228
480270232022070,130179601001168,1,1,0,0,1,0,0,0,1,0,20160228
480270232022070,517308112001108,1,0,0,1,1,0,0,0,0,1,20160228
480270232022070,518000758022034,1,0,1,0,0,1,0,0,0,1,20160228
480270232022070,518000758022044,1,0,1,0,1,0,0,0,0,1,20160228
480270232022074,518000758022029,1,0,0,1,0,1,0,0,0,1,20160228
