w_geocode,C000
482015540012020,2
482015540012025,2
482015540021000,2
482015540021001,13
482015540021003,47
482015540021013,14
482015540021014,14
482015540021015,18
482015540021017,1
482015540021021,2
482015540021027,3
482015540021028,1
482015540022000,32
482015540022003,158
482015540022012,1
482015540022013,5
482015540022015,6
482015540022016,1
482015540022018,1
482015540022020,2
482015541011000,27
482015541011004,2
482015541011007,3
482015541011008,8
482015541011009,2
482015541011010,2
482015541011011,2
482015541021006,6
482015541021008,19
482015541021012,3
482015541021015,1
482015541022000,80
482015541022001,4
482015541022002,2
482015541022003,2
482015541022004,1
482015541022005,1
482015541022007,10
482015541022010,3
482015541022014,3
482015541022018,2
482015541022023,5
482015541022030,1
482015541023008,1
482015541023010,2
482015541023018,7
482015541023020,2
482015541023021,4
482015541023023,5
482015541023024,48
482015541023029,7
482015541023030,3
482015542001000,3
482015542001001,57
482015542001009,1
482015542001014,2
482015542001017,34
482015542001025,25
482015542001030,250
482015542001033,90
482015542001037,15
482015542001042,2
482015542001044,108
482015542001045,3
482015542001046,31
482015542001048,11
482015542001050,273
482015542001051,104
482015542002000,25
482015542002005,3
482015542002009,1
482015542002010,1
482015542002013,1
482015542002014,16
482015542002015,293
482015542002016,12
482015542003001,34
482015542003008,4
482015542003009,17
482015542003013,31
482015543011004,1
482015543011006,16
482015543011009,4
482015543011010,4
482015543011012,1
482015543012003,19
482015543012004,1
482015543012007,16
482015543012008,5
482015543012012,3
482015543012015,1
482015543012016,3
482015543012017,2
482015543012018,2
482015543012022,2
482015543013009,24
482015543013010,17
482015543013014,3
482015543013018,6
482015543013019,4527
482015543013021,1
482015543013022,11
482015543013024,79
482015543013027,202
482015543013029,20
482015543013032,23
482015543013033,121
482015543013040,81
482015543013045,17
482015543013046,86
482015543013051,21
482015543013052,2
482015543013053,12
482015543013054,1
482015543013061,1
482015543014000,4
482015543014003,1
482015543014004,2
482015543014005,14
482015543014006,1
482015543014007,3
482015543014008,4
482015543014011,1
482015543021000,4
482015543021001,4
482015543021002,1
482015543021003,7
482015543021006,5
482015543021007,2
482015543022000,19
482015543022009,1
482015543022010,2
482015543022011,2
482015543022014,5
482015543022015,8
482015543022016,30
482015543022017,9
482015543022018,3
482015543022028,49
482015544011000,9
482015544011003,37
482015544011008,25
482015544011010,2
482015544011012,2
482015544011013,147
482015544011015,1
482015544011017,53
482015544011019,1
482015544011023,54
482015544012000,10
482015544012001,2
482015544012002,2
482015544012003,24
482015544012005,1
482015544012008,1
482015544012009,1
482015544012013,9
482015544012014,9
482015544012015,3
482015544012016,3
482015544012018,63
482015544012023,3
482015544012024,11
482015544012025,3
482015544012026,1
482015544012030,2
482015544012031,1
482015544012032,8
482015544012034,25
482015544012037,54
482015544012039,5
482015544012048,3
482015544012060,5
482015544012061,45
482015544012074,1
482015544012077,7
482015544012078,1
482015544012079,276
482015544012085,6
482015544012088,18
482015544012089,2
482015544012090,12
482015544012098,3
482015544021000,11
482015544021002,85
482015544021020,89
482015544021022,8
482015544021029,1
482015544021030,32
482015544021031,3
482015544021033,5
482015544021036,4
482015544021037,35
482015544021039,9
482015544022001,4
482015544022005,84
482015544022007,5
482015544022009,1
482015544022012,26
482015544022018,6
482015544022022,16
482015544022024,1
482015544022025,1
482015544022028,18
482015544022035,14
482015544022036,1
482015544022037,4
482015544022054,88
482015544022057,39
482015544022061,8
482015544022062,4
482015544022071,39
482015544022072,53
482015544022078,4
482015544022081,2
482015544022084,1
482015544022088,8
482015544031001,14
482015544031004,1
482015544031006,225
482015544031015,6
482015544031017,4
482015544031022,1
482015544031023,1
482015544031026,3
482015544031034,6
482015544031037,1
482015544031048,4
482015544031053,2
482015544031055,41
482015544031057,2
482015544031058,16
482015544031061,45
482015544031063,1
482015544031064,14
482015544031066,2
482015544031067,2
482015545011000,109
482015545011009,1
482015545012000,205
482015545021000,3
482015545021001,37
482015545021004,1
482015545021006,1
482015545021008,9
482015545022000,6
482015545022002,4
482015545022003,24
482015545022005,36
482015545022006,2
482015545022007,11
482015545022009,1
482015545022014,3
482015545022018,2
482015545022020,1
482015545022023,6
482015545023000,6
482015545023002,4
482015545023003,2
482015545023009,2
482015545023010,5
482015545023013,1
482015545023015,4
482015545023016,4
482015545023018,1
482015546001001,20
482015546001003,83
482015546001005,4
482015546001007,2
482015546001008,1
482015546001009,1
482015546001011,10
482015546001013,2
482015546001016,6
482015546001018,2
482015546001023,1
482015546002000,33
482015546002010,1
482015546002012,6
482015546002014,5
482015546002015,3
482015546002021,6
482015546002023,4
482015546002026,24
482015546002029,43
482015546002030,21
482015546002033,33
482015547001000,286
482015547001008,6
482015547001010,1
482015547001011,3
482015547001013,3
482015547001014,24
482015547001015,2
482015547001017,2
482015547001023,16
482015547001026,216
482015547001031,84
482015547001032,11
482015547001035,2
482015547001036,4
482015547001039,16
482015547001040,12
482015547002000,3
482015547002001,216
482015547002003,1
482015547002007,10
482015547002008,5
482015547002011,1
482015547002014,2
482015547002017,3
482015547002018,2
482015547002021,3
482015547002022,108
482015547002037,3
482015547002038,13
482015547002042,8
482015547002046,2
482015547002055,2
482015547002056,2
482015547002057,8
482015548011000,9
482015548011004,17
482015548011006,12
482015548011008,1
482015548011022,103
482015548011023,5
482015548011025,2
482015548011029,6
482015548011041,3
482015548011043,284
482015548011053,205
482015548011062,8
482015548011063,2
482015548011064,49
482015548011065,13
482015548011066,5
482015548011068,4
482015548011073,1
482015548011077,7
482015548011088,2
482015548011089,18
482015548011091,2
482015548011093,9
482015548011101,1
482015548011110,37
482015548011114,1
482015548011120,1
482015548021000,28
482015548021036,129
482015548021038,2
482015548021039,12
482015548021054,2
482015548021060,44
482015548021061,6
482015548021074,32
482015548021075,31
482015548021077,8
482015548021081,1
482015548021084,4
482015548021085,8
482015548021089,1
482015548021096,1
482015548021097,4
482015548021101,27
482015548021105,3
482015548021109,5
482015548021111,259
482015548021115,28
482015548021119,2
482015548021134,4
482015548021140,2
482015548021146,2
482015548022003,13
482015548022006,28
482015548022008,69
482015548022014,12
482015548022015,713
482015548022018,2
482015548022019,134
482015548022021,2
482015548022026,23
482015548022032,7
482015548022033,72
482015548022035,3
482015549011001,2
482015549011002,11
482015549011006,23
482015549011011,3
482015549011014,10
482015549011021,1
482015549011026,86
482015549011033,9
482015549011036,131
482015549011040,1
482015549021000,4
482015549021004,3
482015549021005,6
482015549021007,32
482015549021008,70
482015549021015,152
482015549021020,34
482015549021027,1
482015549021029,3
482015549022001,16
482015549022005,5
482015549022011,7
482015549022014,18
482015549022017,8
482015549022018,30
482015549022028,1
482015549022029,2
482015549022030,3
482015549022032,2
482015549022033,3
482015549031000,148
482015549031001,5
482015549031002,9
482015549031003,119
482015549031012,86
482015549031022,2
482015549031037,2
482015549031043,4605
482015549031051,38
482015549031052,1
482015549031056,2
482015549031059,38
482015549031060,2
482015549031068,1
482015549031069,4
482015549031070,27
482015549031075,1
482015549031079,2
482015549031080,69
482015550001001,1
482015550001002,2
482015550001003,3
482015550002001,6
482015550002002,254
482015550002003,64
482015550002004,20
482015550002007,1
482015550002010,1
482015550002012,5
482015550002013,197
482015550002016,3
482015550002018,2
482015550002019,2
482015550003000,1
482015550003001,4
482015550003002,7
482015550003008,1
482015550003012,3
482015550003013,6
482015550003020,1
482015551001002,398
482015551001007,11
482015551001016,44
482015551001031,74
482015551001032,7
482015551001034,15
482015551002000,1
482015551002001,1
482015551002005,64
482015551002007,1
482015551002016,7
482015551002019,10
482015551002021,5
482015551003007,1
482015551003013,1
482015551003014,2
482015551003016,1
482015552001000,84
482015552001015,101
482015552001019,142
482015552001020,11
482015552001022,1
482015552001025,19
482015552001030,31
482015552001032,1
482015552002000,42
482015552002001,7
482015552002007,5
482015552002008,3
482015552002013,70
482015552002023,2
482015552002028,19
482015552002030,2
482015552002036,7
482015553011001,1
482015553011002,1
482015553011004,22
482015553011007,3
482015553011009,4
482015553011012,8
482015553021001,5
482015553021003,5
482015553021005,11
482015553021011,8
482015553021014,9
482015553021022,1
482015553021024,4
482015553021026,19
482015553021027,18
482015553022000,59
482015553022006,2
482015553022014,3
482015553022027,16
482015553022031,1
482015553022032,89
482015553022033,31
482015553022035,3
482015553022036,2
482015553022043,9
482015553022045,2
482015553022046,7
482015553022047,31
482015553022048,3
482015553022056,2
482015553022058,1
482015553022063,1
482015553022068,1
482015553022076,12
482015553022086,1
482015553022094,1
482015553022119,1
482015553022124,4
482015553022127,16
482015553031001,6
482015553031004,9
482015553031005,1
482015553031008,20
482015553031010,33
482015553031020,8
482015553031026,2
482015553031028,17
482015553031035,19
482015553031036,24
482015553031049,1
482015553031052,1
482015553031061,1
482015554011005,3
482015554011010,3
482015554011013,9
482015554011016,13
482015554011018,24
482015554011021,122
482015554011027,6
482015554011030,15
482015554011037,39
482015554011039,1
482015554011041,11
482015554011051,2
482015554011052,2
482015554011054,41
482015554011059,11
482015554011061,2
482015554011062,8
482015554011067,39
482015554011084,1
482015554011090,2
482015554011092,12
482015554011094,7
482015554011102,17
482015554011109,22
482015554011110,44
482015554011111,44
482015554011116,63
482015554011119,20
482015554021002,3
482015554021012,1
482015554021018,3
482015554021024,2
482015554021026,3
482015554021027,9
482015554021028,6
482015554021029,5
482015554021033,3
482015554021038,11
482015554021042,14
482015554021043,16
482015554021044,1
482015554021047,60
482015554021048,8
482015554021053,8
482015554021057,34
482015554021059,10
482015554021062,14
482015554021065,4
482015554021066,27
482015554021067,1
482015554022001,3
482015554022002,24
482015554022004,17
482015554022006,10
482015554022008,2
482015554022010,4
482015554022011,29
482015554022013,36
482015554022015,4
482015554022016,26
482015554022019,50
482015554022021,31
482015554022022,20
482015554022026,2
482015554022029,79
482015554022030,768
482015554022032,11
482015554022043,119
482015554022047,5
482015554022051,16
482015554022052,62
482015554022054,16
482015554022055,153
482015554022061,66
482015554022062,42
482015554022067,1
482015554022072,39
482015554022074,93
482015554022081,19
482015554023001,27
482015554023004,4
482015554023013,1
482015554023016,3
482015554023018,2
482015554023022,1
482015554023027,1
482015554023029,1
482015554023032,1
482015554023033,3
482015554023034,37
482015554023035,18
482015554024001,9
482015554024002,4
482015554024005,2
482015554024007,100
482015554024016,2
482015554024017,1219
482015554024021,2
482015554024025,38
482015554024027,1
482015554024030,1
482015554024033,22
482015554024041,48
482015554024042,1
482015555011001,1
482015555011002,66
482015555011006,45
482015555011007,15
482015555011009,15
482015555011020,21
482015555011022,46
482015555011025,29
482015555011028,3
482015555011029,1
482015555011030,108
482015555011031,11
482015555011032,66
482015555011037,79
482015555011046,30
482015555011048,4
482015555011049,27
482015555011052,16
482015555011056,79
482015555011064,7
482015555011066,104
482015555011069,47
482015555011070,3
482015555011078,1
482015555011082,3
482015555011084,23
482015555011097,1
482015555011098,2
482015555012001,13
482015555012005,1
482015555012008,12
482015555012011,76
482015555012017,7
482015555012018,1
482015555012027,2
482015555012031,88
482015555012039,9
482015555012040,1
482015555012051,10
482015555012053,102
482015555021001,82
482015555021010,1
482015555021016,1
482015555021024,1
482015555021026,9
482015555021034,5
482015555021035,94
482015555021036,6
482015555021038,127
482015555021039,3
482015555021045,2
482015555021049,7
482015555022001,78
482015555022002,10
482015555022013,3
482015555022017,22
482015555022023,18
482015555022027,22
482015555022030,65
482015555022032,363
482015555022034,16
482015555022038,1
482015555022043,3
482015555022044,10
482015555022045,12
482015555022048,23
482015555022049,6
482015555022053,1
482015555022059,7
482015555022061,1
482015555022062,1
482015555022064,2
482015555022066,19
482015555022068,4
482015555022069,112
482015555022074,38
482015555022080,3
482015555022081,7
482015555022082,10
482015555022085,11
482015555022088,14
482015555022090,3
482015555022095,5
482015555022097,1
482015555022100,5
482015555022103,2
482015555022106,1
482015555022107,2
482015556001000,3
482015556001001,62
482015556001011,1065
482015556001022,22
482015556001023,31
482015556001025,4
482015556001031,10
482015556001041,5
482015556001044,3
482015556001045,1
482015556001049,13
482015556001051,7
482015556001055,1
482015556002001,1
482015556002004,9
482015556002007,3
482015556002009,34
482015556002012,23
482015556002015,2
482015556002017,3
482015556002021,1
482015557011000,13
482015557011001,2
482015557011006,150
482015557011010,2
482015557011012,100
482015557011015,1
482015557011021,1
482015557011025,5
482015557011027,2
482015557011029,1
482015557012001,2
482015557012003,2
482015557012004,3
482015557012005,1
482015557012013,24
482015557012022,3
482015557012024,3
482015557012027,5
482015557012028,13
482015557012031,3
482015557012032,12
482015557012038,18
482015557021000,143
482015557021003,10
482015557021005,1
482015557021008,1
482015557021010,1
482015557021014,2
482015557021017,1
482015557021021,1
482015557021043,17
482015557021045,1
482015557021047,1
482015557021049,1
482015557021056,6
482015557021060,28
482015557021061,4
482015557021066,1
482015560001003,1
482015560001008,1
482015560001011,2
482015560001014,1
482015560001015,2
482015560001032,5
482015560001038,8
482015560001047,31
482015560001053,6
482015560001056,22
482015560001062,8
482015560001074,3
482015560001084,12
482015560001085,4
482015560001087,1
482015560001090,15
482015560001098,38
482015560001103,3
482015560001104,6
482015560001108,22
482015560001117,3
482015560001119,1
482015560002000,2
482015560002007,1
482015560002015,6
482015560002017,3
482015560002023,1
482015560002025,1
482015560002027,11
482015560002030,28
482015560002031,309
482015560002034,7
482015560002038,29
482015560002043,6
482015560002049,3
482015560002069,12
482015560002071,5
482015560002073,33
482015560002074,12
482015560002076,8
482015560002077,10
482015560003001,11
482015560003007,2
482015560003009,3
482015560003035,7
482019800001000,623
482019800001003,5
482019800001012,33
482019800001015,3
482019800001020,4
482019800001031,7
482019800001036,5
482019800001038,7
482019800001052,6
482019801001001,38
482019801001004,11377
482019801001005,3
482019801001007,4
482019801001009,573
482019801001016,40
482019801001021,37
482019801001035,11
482019801001036,57
482019801001043,47
482019801001052,2
482019801001062,92
482019801001063,6
482019801001072,13
482019801001080,454
482019801001083,13
482019801001084,1
482019801001099,2
482019801001105,7
482019801001115,49
482019801001129,30
482019801001139,51
482019801001142,7
482019801001143,18
482019801001144,83
482019801001146,41
482019801001149,390
482019801001154,1144
482019801001155,2
482030201021013,2
482030201021026,2
482030201021149,58
482030201021192,10
482030201022002,9
482030201022040,2
482030201022090,2
482030201023051,2
482030201023055,48
482030201023057,76
482030201023058,4
482030201023060,2
482030201023071,2
482030201023073,3
482030201023077,5
482030201023078,11
482030201023080,8
482030201023082,1
482030201023094,82
482030201023098,21
482030201024000,42
482030201024008,3
482030201024017,109
482030201024059,1
482030201024088,7
482030201024100,7
482030201024113,2
482030201024155,10
482030201031001,1
482030201031004,1
482030201031007,2
482030201031011,13
482030201031038,204
482030201031041,4
482030201031045,2
482030201031053,11
482030201031055,6
482030201031080,4
482030201032020,2
482030201032052,2
482030201032060,5
482030201032067,6
482030201041015,16
482030201041086,1
482030201041120,62
482030201041147,73
482030201041148,2
482030201041154,8
482030201041157,4
482030201042039,12
482030201042063,93
482030201042124,4
482030201042132,17
482030201042141,2
482030201042152,3
482030201042160,8
482030201043013,1
482030201043016,2
482030201043019,2
482030201043045,5
482030201043051,238
482030201043056,28
482030201043057,84
482030201043058,12
482030201043059,28
482030201043065,1
482030201043070,98
482030201043075,27
482030201043082,28
482030201043088,1
482030202001037,1
482030202001044,1
482030202001093,1
482030202001150,12
482030202002003,1
482030202002004,6
482030202002009,1
482030202002028,4
482030202002063,3
482030202002066,5
482030202002068,1
482030202002069,3
482030202003012,4
482030202004104,5
482030202004111,1
482030202004128,35
482030203011022,4
482030203011026,42
482030203011033,46
482030203011037,24
482030203012005,2
482030203012007,1
482030203012011,1
482030203012028,1
482030203012029,1
482030203013000,5
482030203013002,3
482030203013006,1
482030203013007,2
482030203013012,3
482030203013026,1
482030203013027,1
482030203014002,4
482030203014006,5
482030203014007,1
482030203014012,1
482030203014013,4
482030203014014,2
482030203014018,3
482030203014019,5
482030203014024,8
482030203014025,3
482030203014026,3
482030203022015,2
482030203022016,25
482030203022017,96
482030203022024,4
482030203022028,4
482030203022031,14
482030203023002,38
482030203023005,23
482030203023013,106
482030203023020,4
482030203023029,2
482030203024003,6
482030203024004,3
482030203024011,3
482030203024062,3
482030203024083,2
482030203024085,4
482030203024091,40
482030203024095,10
482030203024096,2
482030203024097,4
482030203024100,1
482030203024104,1
482030203024105,11
482030203024106,6
482030203024109,2
482030204011000,7
482030204011029,2
482030204012000,42
482030204012028,284
482030204012034,11
482030204012040,1
482030204013008,1
482030204013020,3
482030204013026,10
482030204014006,3
482030204014011,1
482030204014015,1
482030204014016,33
482030204014017,3
482030204014019,2
482030204014023,23
482030204014024,5
482030204014025,6
482030204014026,5
482030204014027,4
482030204014028,5
482030204014029,11
482030204014033,5
482030204014034,7
482030204021000,9
482030204021001,75
482030204021002,1
482030204021003,4
482030204021012,4
482030204021013,2
482030204021014,6
482030204021015,13
482030204021016,3
482030204021017,3
482030204021019,2
482030204021021,7
482030204021024,10
482030204021025,11
482030204021029,31
482030204021030,4
482030204021031,7
482030204021036,108
482030204021046,18
482030204021048,300
482030204021052,56
482030204021063,1
482030204022000,4
482030204022017,2
482030204022020,3
482030204022021,3
482030204022029,3
482030204022035,11
482030204023000,3
482030204023035,4
482030204023043,194
482030204023065,4
482030204023074,24
482030204023076,89
482030205011001,5
482030205011002,1
482030205011006,2
482030205011008,3
482030205011010,16
482030205011014,1
482030205011015,9
482030205011027,2
482030205011030,6
482030205011031,6
482030205011032,10
482030205011033,11
482030205011036,4
482030205011049,37
482030205011051,1
482030205011052,7
482030205011054,11
482030205011058,2
482030205011059,3
482030205011060,2
482030205011064,35
482030205011066,12
482030205011068,22
482030205011069,6
482030205011079,2
482030205011082,4
482030205012002,12
482030205012005,1
482030205012006,1
482030205012013,11
482030205012014,8
482030205012028,2
482030205012036,28
482030205012039,2
482030205013013,2
482030205013019,2
482030205013027,11
482030205014006,4
482030205014007,1
482030205014008,39
482030205014009,6
482030205014010,2
482030205014011,13
482030205014019,1
482030205014020,6
482030205014025,45
482030205014028,13
482030205014034,25
482030205014035,16
482030205014037,13
482030205021007,1
482030205021008,1
482030205021048,32
482030205021052,1
482030205022000,3
482030205022001,1
482030205022004,1
482030205022015,1
482030205022021,1
482030205022028,2
482030205022033,25
482030205023004,3
482030205023005,3
482030205023010,7
482030205023011,101
482030205023012,48
482030205023013,7
482030205023014,21
482030205023015,8
482030205023023,231
482030205023024,19
482030205023025,15
482030205023027,14
482030205023030,5
482030205023031,1
482030205023032,6
482030205023035,5
482030205024000,21
482030205024011,9
482030205025000,152
482030205025001,1
482030205025003,2
482030205025006,3
482030205025007,3
482030205025014,43
482030205025019,107
482030206031005,508
482030206031006,19
482030206031021,5
482030206031022,7
482030206031027,102
482030206031028,81
482030206031034,5
482030206031035,1
482030206032000,2
482030206032024,1
482030206032028,5
482030206032031,2
482030206032035,1
482030206033007,2
482030206033024,3
482030206033027,3
482030206033040,156
482030206033041,2
482030206033058,4
482030206033061,1
482030206033065,9
482030206041001,61
482030206041039,18
482030206041045,8
482030206041057,2
482030206041064,2
482030206041117,23
482030206041120,130
482030206042002,1
482030206042040,116
482030206042064,1
482030206042066,2
482030206042078,2
482030206043005,412
482030206043006,1
482030206043009,1
482030206043012,4
482030206043016,15
482030206043022,116
482030206043023,2
482030206043024,31
482030206043025,14
482030206043031,536
482030206043032,14
482030206043034,18
482030206043038,79
482030206043045,104
482030206043048,70
482030206043053,21
482030206043054,65
482030206043056,7
482030206043064,93
482030206043068,2
482030206051004,3
482030206051012,1
482030206051026,3
482030206052016,59
482030206052019,1
482030206052028,22
482030206052031,2
482030206052036,265
482030206052038,1
482030206052039,1
482030206052047,9
482030206052049,17
482030206052050,5
482030206052051,4
482030206053000,1
482030206053007,16
482030206061000,15
482030206061006,1
482030206061007,1
482030206061008,2
482030206061010,1
482030206061021,3
482030206061024,2
482030206061026,1
482030206061027,13
482030206062002,10
482030206062008,45
482030206063000,24
482030206064000,2
482030206064003,4
482030206064004,1
482030206064006,78
482030206064007,1
482030206064013,278
482030206064018,58
482030206064019,5
482030206064020,5
482059502001021,2
482059502001032,7
482059502001033,37
482059502001034,5
482059502001091,7
482059502001099,119
482059502001116,16
482059502001117,11
482059502001120,2
482059502001234,5
482059502001236,1
482059502001262,31
482059502001273,31
482059502001470,22
482059502001473,3
482059502001490,8
482059502001510,6
482059502001596,3
482059502002005,55
482059502002012,24
482059502002016,10
482059502002018,6
482059502002019,2
482059502002020,5
482059502002022,11
482059502002031,2
482059502002047,2
482059502002066,32
482059502003010,2
482059502003014,3
482059502003020,1
482059502003035,15
482059502003036,7
482059502003040,1
482059502003048,8
482059502003052,116
482059502003054,1
482059502003056,7
482059502003057,1
482059502003058,1
482059502003060,12
482059502004013,54
482059502004047,13
482059502004080,1
482059502004085,6
482059502004104,2
482059502004109,7
482059502004117,10
482059502004120,10
482059502004154,14
482059502004196,7
482059502004198,2
482059502004259,16
482059502004429,28
482059502004457,2
482059502004473,25
482059502004554,1
482079503001041,3
482079503001472,4
482079503001526,1
482079503002000,59
482079503002019,3
482079503002027,1
482079503002047,1
482079503002069,1
482079503002072,2
482079503002076,4
482079503002083,1
482079503002087,1
482079503002089,18
482079503002091,22
482079503002094,26
482079503002095,2
482079503002109,1
482079503002110,2
482079503002127,7
482079503003006,1
482079503003017,3
482079503003036,6
482079503003042,1
482079503003067,1
482079503003069,2
482079503003071,1
482079503004000,7
482079503004001,2
482079503004006,11
482079503004007,2
482079503004008,2
482079503004017,4
482079503004046,6
482079503004055,74
482079503004073,1
482079503004079,2
482079504001036,4
482079504001074,11
482079504001142,1
482079504001186,4
482079504001270,3
482079504001365,2
482079504001411,2
482079504001521,3
482079504001523,1
482079504001528,1
482079504002079,18
482079504002130,4
482079504002134,4
482079504002135,13
482079504002136,2
482079504002137,1
482079504002213,1
482079504002248,1
482079504002381,30
482079504002383,3
482079504002395,14
482090101001000,16
482090101001001,74
482090101001002,9
482090101001003,3
482090101001004,11
482090101001005,9
482090101001006,11
482090101001007,15
482090101001008,5
482090101001009,3
482090101001010,3
482090101001012,2
482090101001013,26
482090101001015,5
482090101001016,70
482090101001017,4
482090101001018,12
482090101001019,32
482090101001020,36
482090101001023,1
482090101001024,1
482090101001025,38
482090101001026,11
482090101001027,42
482090101001028,4
482090101001029,22
482090101001030,8
482090101001031,20
482090101001032,5
482090101001037,5
482090101001038,12
482090101001041,5
482090101001044,14
482090101001045,3
482090101001046,5
482090101001047,36
482090101001048,2
482090101001049,1
482090101002001,2
482090101002004,1
482090101002012,8
482090101002013,1
482090101002021,2
482090102001004,4
482090102002000,3
482090102002003,9
482090102002022,1
482090102002025,9
482090102002026,4
482090102003001,5
482090102003004,3
482090102003007,3192
482090103021001,13
482090103021003,3
482090103021004,11
482090103021008,36
482090103021021,28
482090103021035,2
482090103021036,24
482090103022000,8
482090103022001,4
482090103022019,99
482090103022029,2
482090103022033,22
482090103022036,2
482090103022038,1
482090103022040,3
482090103031007,9
482090103031014,137
482090103031017,2
482090103031025,73
482090103031028,33
482090103032001,130
482090103032003,334
482090103032004,72
482090103032009,4
482090103032013,3
482090103032014,1
482090103032027,240
482090103032028,100
482090103032035,2
482090103032049,14
482090103033002,11
482090103033007,2
482090103033008,6
482090103033012,3
482090103033013,22
482090103033017,16
482090103033018,90
482090103041001,9
482090103041004,2
482090103041008,48
482090103041015,5
482090103041016,2
482090103042000,4
482090103042002,32
482090103042009,14
482090103042010,188
482090103043000,2
482090103043008,59
482090103043009,172
482090103043020,179
482090103043022,5
482090103043034,11
482090103043038,62
482090103043040,3
482090103043042,2
482090103043050,2
482090103044003,6
482090103044010,2
482090104001009,24
482090104001012,6
482090104001013,2
482090104001015,10
482090104001016,30
482090104002005,53
482090104002008,24
482090104002009,3
482090104002016,13
482090104002017,389
482090104002023,3
482090104002025,10
482090104002027,49
482090104002029,21
482090104002030,9
482090104003009,1
482090104003036,76
482090104003037,18
482090104003038,200
482090104003039,47
482090104003040,12
482090104003041,56
482090104003044,26
482090104003051,93
482090104003052,62
482090104003054,3
482090104003055,95
482090104003056,7
482090104003062,1
482090104003064,348
482090104003069,1
482090104003077,96
482090104003078,3
482090104003088,5
482090104003098,2
482090104003114,11
482090104003115,84
482090105001002,104
482090105001003,33
482090105001011,202
482090105001012,71
482090105001014,110
482090105001016,380
482090105001018,7
482090105001021,59
482090105001024,10
482090105001027,15
482090105001029,28
482090105001030,16
482090105001034,55
482090105001042,51
482090105001046,13
482090105001057,75
482090105001060,278
482090105002003,10
482090105002004,12
482090105002012,1
482090105002013,2
482090105002014,4
482090105002015,2
482090105002016,4
482090105002017,2
482090105002019,111
482090105002024,2
482090105002027,1
482090105002032,9
482090105002035,5
482090105002037,10
482090105002045,11
482090105002046,1
482090105002049,886
482090105002052,4
482090105002054,57
482090105002058,2
482090105002059,12
482090105002064,2
482090105002069,1
482090105002081,32
482090105002082,3
482090106001001,2
482090106001023,1
482090106002000,3
482090106002041,60
482090106003026,7
482090106004000,2
482090106004009,77
482090106004014,2
482090106004020,2
482090106004032,2
482090106005000,2
482090106005001,13
482090106005003,1
482090106005004,3
482090106005008,6
482090106005009,21
482090106006000,1
482090106006002,1
482090106006010,219
482090106006014,14
482090106006019,34
482090106006023,12
482090106006024,7
482090106006025,3
482090106006026,1
482090106006033,52
482090106006035,2
482090106006036,2
482090106006039,5
482090106006042,3
482090107011010,2
482090107011014,11
482090107011033,7
482090107011035,13
482090107012013,4
482090107013006,1
482090107013011,1
482090107013016,88
482090107013017,7
482090107014006,1
482090107014009,7
482090107014013,5
482090107014014,4
482090107021002,25
482090107021005,2
482090107022000,4
482090108031000,16
482090108031001,1
482090108031011,5
482090108031013,21
482090108031014,5
482090108031015,23
482090108031016,11
482090108031032,1
482090108032005,4
482090108032016,15
482090108032017,3
482090108032018,2
482090108032022,3
482090108032026,3
482090108032054,3
482090108033000,18
482090108033005,3
482090108033007,15
482090108033009,5
482090108033010,3
482090108033017,8
482090108033018,1
482090108033028,2
482090108033031,4
482090108033032,3
482090108033042,1
482090108041016,14
482090108041022,1
482090108041025,20
482090108041030,2
482090108041031,5
482090108041039,8
482090108041053,1
482090108041058,2
482090108041062,1
482090108041063,4
482090108041065,4
482090108041071,15
482090108041076,1
482090108042000,1
482090108042002,13
482090108042004,4
482090108042006,6
482090108042012,2
482090108042014,3
482090108042020,1
482090108042024,1
482090108042029,2
482090108042030,1
482090108042033,58
482090108042043,3
482090108042046,2
482090108042048,5
482090108042049,25
482090108042052,17
482090108042053,5
482090108042054,41
482090108042057,13
482090108042059,23
482090108043000,4
482090108043009,1
482090108043014,1
482090108043025,2
482090108043028,1
482090108043029,2
482090108043033,1
482090108043038,1
482090108043039,14
482090108043041,2
482090108043044,1
482090108043064,42
482090108043065,4
482090108043067,1
482090108043068,7
482090108043070,3
482090108043072,5
482090108044016,1
482090108044020,4
482090108044032,3
482090108044034,6
482090108044036,3
482090108051000,1
482090108051002,1
482090108051006,3
482090108051011,3
482090108051013,4
482090108051014,42
482090108051016,17
482090108051017,2
482090108052000,1
482090108052002,15
482090108052004,1
482090108052007,2
482090108052008,70
482090108052009,2
482090108052010,2
482090108052014,1
482090108053000,9
482090108053002,2
482090108053003,3
482090108053004,12
482090108053005,2
482090108054001,39
482090108054007,27
482090108054010,6
482090108061000,39
482090108061001,4
482090108061004,4
482090108061006,9
482090108061009,4
482090108061011,16
482090108061018,19
482090108061019,6
482090108061035,11
482090108062000,94
482090108062001,1
482090108062003,5
482090108062004,6
482090108062007,8
482090108062008,13
482090108062009,26
482090108062010,4
482090108062011,33
482090108062013,2
482090108062014,3
482090108062015,5
482090108062016,1
482090108062017,6
482090108062020,11
482090108062021,26
482090108062022,4
482090108062024,20
482090108062026,1
482090108062027,16
482090108062028,2
482090108062032,46
482090108062033,9
482090108071001,154
482090108071002,1
482090108071004,30
482090108071007,11
482090108071009,8
482090108071015,18
482090108071017,3
482090108071019,73
482090108071026,7
482090108071034,4
482090108071035,4
482090108072000,6
482090108072005,2
482090108072008,2
